movieId,title,genres,title_original,genres_original,title_display,title_clean,title_for_matching,genres_for_matching,genre_action,genre_adventure,genre_animation,genre_children,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_fantasy,genre_filmnoir,genre_horror,genre_imax,genre_musical,genre_mystery,genre_romance,genre_scifi,genre_thriller,genre_war,genre_western
191099,Ratatoing (2007),Animation|Children|Comedy,Ratatoing (2007),Animation|Children|Comedy,Ratatoing (2007),Ratatoing (2007),ratatoing,animation children comedy,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191101,The Jurassic Games (2018),Sci-Fi|Thriller,The Jurassic Games (2018),Sci-Fi|Thriller,The Jurassic Games (2018),The Jurassic Games (2018),the jurassic games,scifi thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
191107,West of Her (2016),Drama,West of Her (2016),Drama,West of Her (2016),West of Her (2016),west of her,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191109,Between Something Nothing (2008),Drama,Between Something & Nothing (2008),Drama,Between Something Nothing (2008),Between Something Nothing (2008),between something nothing,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191113,Jim Jefferies This Is Me Now (2018),Comedy,Jim Jefferies: This Is Me Now (2018),Comedy,Jim Jefferies This Is Me Now (2018),Jim Jefferies This Is Me Now (2018),jim jefferies this is me now,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191119,Juggernaut (2017),Children|Crime|Drama,Juggernaut (2017),Children|Crime|Drama,Juggernaut (2017),Juggernaut (2017),juggernaut,children crime drama,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
191123,Dark Harvest (2016),Crime|Drama|Thriller,Dark Harvest (2016),Crime|Drama|Thriller,Dark Harvest (2016),Dark Harvest (2016),dark harvest,crime drama thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
191125,Pharos of Chaos (1983),Documentary,Pharos of Chaos (1983),Documentary,Pharos of Chaos (1983),Pharos of Chaos (1983),pharos of chaos,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191129,Alleluia The Devils Carnival (2016),Horror,Alleluia! The Devil's Carnival (2016),Horror,Alleluia The Devils Carnival (2016),Alleluia The Devils Carnival (2016),alleluia the devils carnival,horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
191131,Girls Like Magic (2017),Comedy|Romance,Girls Like Magic (2017),Comedy|Romance,Girls Like Magic (2017),Girls Like Magic (2017),girls like magic,comedy romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
191133,Sexual Tension Volatile (2012),Drama,Sexual Tension: Volatile (2012),Drama,Sexual Tension Volatile (2012),Sexual Tension Volatile (2012),sexual tension volatile,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191135,The Great Land of Small (1987),Adventure|Children|Fantasy|Sci-Fi,The Great Land of Small (1987),Adventure|Children|Fantasy|Sci-Fi,The Great Land of Small (1987),The Great Land of Small (1987),the great land of small,adventure children fantasy scifi,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
191137,La Dsintgration (2012),Drama,La Désintégration (2012),Drama,La Dsintgration (2012),La Dsintgration (2012),la dsintgration,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191139,Mad to Be Normal (2017),Drama,Mad to Be Normal (2017),Drama,Mad to Be Normal (2017),Mad to Be Normal (2017),mad to be normal,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191141,The Honey Killer (2018),Comedy|Drama,The Honey Killer (2018),Comedy|Drama,The Honey Killer (2018),The Honey Killer (2018),the honey killer,comedy drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191143,The Trial (2018),Documentary,The Trial (2018),Documentary,The Trial (2018),The Trial (2018),the trial,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191145,Lucky Stiff (1988),Comedy|Horror,Lucky Stiff (1988),Comedy|Horror,Lucky Stiff (1988),Lucky Stiff (1988),lucky stiff,comedy horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
191147,Prescription for Danger (2018),Thriller,Prescription for Danger (2018),Thriller,Prescription for Danger (2018),Prescription for Danger (2018),prescription for danger,thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
191153,Johnny Frank Garretts Last Word (2016),Horror,Johnny Frank Garrett's Last Word (2016),Horror,Johnny Frank Garretts Last Word (2016),Johnny Frank Garretts Last Word (2016),johnny frank garretts last word,horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
191157,Relative Evil (2001),Comedy|Drama|Thriller,Relative Evil (2001),Comedy|Drama|Thriller,Relative Evil (2001),Relative Evil (2001),relative evil,comedy drama thriller,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
191159,Cold Sweat (2010),Action|Horror|Thriller,Cold Sweat (2010),Action|Horror|Thriller,Cold Sweat (2010),Cold Sweat (2010),cold sweat,action horror thriller,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
191165,New Alcatraz (2001),Action|Horror|Sci-Fi,New Alcatraz (2001),Action|Horror|Sci-Fi,New Alcatraz (2001),New Alcatraz (2001),new alcatraz,action horror scifi,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
191167,Love Strikes (2011),Comedy|Romance,Love Strikes! (2011),Comedy|Romance,Love Strikes (2011),Love Strikes (2011),love strikes,comedy romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
191169,Absolute Zero (2005),Action|Adventure|Sci-Fi|Thriller,Absolute Zero (2005),Action|Adventure|Sci-Fi|Thriller,Absolute Zero (2005),Absolute Zero (2005),absolute zero,action adventure scifi thriller,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
191171,Chasing Asylum (2016),Documentary,Chasing Asylum (2016),Documentary,Chasing Asylum (2016),Chasing Asylum (2016),chasing asylum,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191177,Cest tout pour moi (2017),Comedy,C'est tout pour moi! (2017),Comedy,Cest tout pour moi (2017),Cest tout pour moi (2017),cest tout pour moi,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191179,Maryline (2017),Drama,Maryline (2017),Drama,Maryline (2017),Maryline (2017),maryline,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191181,A Diving Bomber Chronicle (1967),Drama|War,A Diving Bomber Chronicle (1967),Drama|War,A Diving Bomber Chronicle (1967),A Diving Bomber Chronicle (1967),a diving bomber chronicle,drama war,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
191183,Prince Caspian and the Voyage of the Dawn Treader (1989),Adventure|Children|Fantasy,Prince Caspian and the Voyage of the Dawn Treader (1989),Adventure|Children|Fantasy,Prince Caspian and the Voyage of the Dawn Treader (1989),Prince Caspian and the Voyage of the Dawn Treader (1989),prince caspian and the voyage of the dawn treader,adventure children fantasy,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
191185,Storm Watch (2002),Action|Sci-Fi|Thriller,Storm Watch (2002),Action|Sci-Fi|Thriller,Storm Watch (2002),Storm Watch (2002),storm watch,action scifi thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
191187,Warbirds (2008),Horror,Warbirds (2008),Horror,Warbirds (2008),Warbirds (2008),warbirds,horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
191189,2 Seconds (1998),Drama|Romance,2 Seconds (1998),Drama|Romance,2 Seconds (1998),2 Seconds (1998),2 seconds,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
191191,The Operative (2001),Action|Thriller,The Operative (2001),Action|Thriller,The Operative (2001),The Operative (2001),the operative,action thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
191193,Dawn of the Dragonslayer (2011),Action|Adventure|Fantasy,Dawn of the Dragonslayer (2011),Action|Adventure|Fantasy,Dawn of the Dragonslayer (2011),Dawn of the Dragonslayer (2011),dawn of the dragonslayer,action adventure fantasy,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
191195,Killer Buzz (2001),Action|Horror|Sci-Fi|Thriller,Killer Buzz (2001),Action|Horror|Sci-Fi|Thriller,Killer Buzz (2001),Killer Buzz (2001),killer buzz,action horror scifi thriller,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
191197,A Beautiful Demon Kazuo Koike on Lady Snowblood (2016),Documentary,A Beautiful Demon: Kazuo Koike on Lady Snowblood (2016),Documentary,A Beautiful Demon Kazuo Koike on Lady Snowblood (2016),A Beautiful Demon Kazuo Koike on Lady Snowblood (2016),a beautiful demon kazuo koike on lady snowblood,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191199,The Last Sin Eater (2007),Drama,The Last Sin Eater (2007),Drama,The Last Sin Eater (2007),The Last Sin Eater (2007),the last sin eater,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191201,Michael Moore Hates America (2004),Documentary,Michael Moore Hates America (2004),Documentary,Michael Moore Hates America (2004),Michael Moore Hates America (2004),michael moore hates america,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191203,Jerusalem (2006),Drama,Ô Jerusalem (2006),Drama,Jerusalem (2006),Jerusalem (2006),jerusalem,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191205,Killer Construction Norio Osada on Lady Snowblood (2016),Documentary,Killer Construction: Norio Osada on Lady Snowblood (2016),Documentary,Killer Construction Norio Osada on Lady Snowblood (2016),Killer Construction Norio Osada on Lady Snowblood (2016),killer construction norio osada on lady snowblood,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191209,A Girl of the Limberlost (1990),Drama,A Girl of the Limberlost (1990),Drama,A Girl of the Limberlost (1990),A Girl of the Limberlost (1990),a girl of the limberlost,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191211,The Inheritance (1997),Drama|Romance,The Inheritance (1997),Drama|Romance,The Inheritance (1997),The Inheritance (1997),the inheritance,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
191213,Encounter (2018),Sci-Fi,Encounter (2018),Sci-Fi,Encounter (2018),Encounter (2018),encounter,scifi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191215,Existence (2012),Drama,Existence (2012),Drama,Existence (2012),Existence (2012),existence,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191217,Magellan (2017),Mystery|Sci-Fi|Thriller,Magellan (2017),Mystery|Sci-Fi|Thriller,Magellan (2017),Magellan (2017),magellan,mystery scifi thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
191219,Cline (1992),Drama,Céline (1992),Drama,Cline (1992),Cline (1992),cline,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191221,Toxic Skies (2008),Action|Adventure|Drama|Sci-Fi|Thriller,Toxic Skies (2008),Action|Adventure|Drama|Sci-Fi|Thriller,Toxic Skies (2008),Toxic Skies (2008),toxic skies,action adventure drama scifi thriller,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
191223,The Tomorrow Man (2002),Sci-Fi|Thriller,The Tomorrow Man (2002),Sci-Fi|Thriller,The Tomorrow Man (2002),The Tomorrow Man (2002),the tomorrow man,scifi thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
191225,Terminal Error (2002),Action|Sci-Fi|Thriller,Terminal Error (2002),Action|Sci-Fi|Thriller,Terminal Error (2002),Terminal Error (2002),terminal error,action scifi thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
191229,Savage Planet (2007),Sci-Fi,Savage Planet (2007),Sci-Fi,Savage Planet (2007),Savage Planet (2007),savage planet,scifi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191231,The Vagina Monologues (2002),Comedy,The Vagina Monologues (2002),Comedy,The Vagina Monologues (2002),The Vagina Monologues (2002),the vagina monologues,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191233,I FineThank YouLove You (2014),Comedy|Romance,I Fine..Thank You..Love You (2014),Comedy|Romance,I FineThank YouLove You (2014),I FineThank YouLove You (2014),i finethank youlove you,comedy romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
191235,GODZILLA City on the Edge of Battle (2018),Action|Animation|Sci-Fi,GODZILLA: City on the Edge of Battle (2018),Action|Animation|Sci-Fi,GODZILLA City on the Edge of Battle (2018),GODZILLA City on the Edge of Battle (2018),godzilla city on the edge of battle,action animation scifi,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191237,All I Need (2016),Horror|Thriller,All I Need (2016),Horror|Thriller,All I Need (2016),All I Need (2016),all i need,horror thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
191239,Threshold (2003),Sci-Fi|Thriller,Threshold (2003),Sci-Fi|Thriller,Threshold (2003),Threshold (2003),threshold,scifi thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
191241,Kung Fu Traveler 2 (2018),Action|Fantasy|Sci-Fi,Kung Fu Traveler 2 (2018),Action|Fantasy|Sci-Fi,Kung Fu Traveler 2 (2018),Kung Fu Traveler 2 (2018),kung fu traveler 2,action fantasy scifi,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
191243,The Archer (2017),Action,The Archer (2017),Action,The Archer (2017),The Archer (2017),the archer,action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191245,Number 55 (2014),Drama|War,Number 55 (2014),Drama|War,Number 55 (2014),Number 55 (2014),number 55,drama war,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
191247,Alp (2016),Horror,Alp (2016),Horror,Alp (2016),Alp (2016),alp,horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
191253,Billionaire Boys Club (2018),Crime|Drama|Thriller,Billionaire Boys Club (2018),Crime|Drama|Thriller,Billionaire Boys Club (2018),Billionaire Boys Club (2018),billionaire boys club,crime drama thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
191255,Hells Kitty (2018),Comedy|Horror,Hell's Kitty (2018),Comedy|Horror,Hells Kitty (2018),Hells Kitty (2018),hells kitty,comedy horror,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
191257,Treasure of the Hidden Planet (1997),Adventure|Animation|Children|Sci-Fi,Treasure of the Hidden Planet (1997),Adventure|Animation|Children|Sci-Fi,Treasure of the Hidden Planet (1997),Treasure of the Hidden Planet (1997),treasure of the hidden planet,adventure animation children scifi,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191261,Metti la nonna in freezer (2018),Comedy,Metti la nonna in freezer (2018),Comedy,Metti la nonna in freezer (2018),Metti la nonna in freezer (2018),metti la nonna in freezer,comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191265,Triassic World (2018),Action|Horror|Sci-Fi,Triassic World (2018),Action|Horror|Sci-Fi,Triassic World (2018),Triassic World (2018),triassic world,action horror scifi,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
191267,The Chinese Exclusion Act (2017),Documentary,The Chinese Exclusion Act (2017),Documentary,The Chinese Exclusion Act (2017),The Chinese Exclusion Act (2017),the chinese exclusion act,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191269,March of the Penguins 2 (2017),Documentary,March of the Penguins 2 (2017),Documentary,March of the Penguins 2 (2017),March of the Penguins 2 (2017),march of the penguins 2,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191271,Underdogs (2013),Children|Drama,Underdogs (2013),Children|Drama,Underdogs (2013),Underdogs (2013),underdogs,children drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191273,So Wrong Theyre Right (1995),Documentary,So Wrong They're Right (1995),Documentary,So Wrong Theyre Right (1995),So Wrong Theyre Right (1995),so wrong theyre right,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191277,Ruin Me (2017),Horror|Thriller,Ruin Me (2017),Horror|Thriller,Ruin Me (2017),Ruin Me (2017),ruin me,horror thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
191279,GFunk (2017),Documentary,G-Funk (2017),Documentary,GFunk (2017),GFunk (2017),gfunk,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191283,Disgraced (2017),Documentary,Disgraced (2017),Documentary,Disgraced (2017),Disgraced (2017),disgraced,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191289,Follies In Concert (1986),Documentary,Follies In Concert (1986),Documentary,Follies In Concert (1986),Follies In Concert (1986),follies in concert,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191291,Yevadu (2014),Action|Thriller,Yevadu (2014),Action|Thriller,Yevadu (2014),Yevadu (2014),yevadu,action thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
191293,Dhruva (2016),Action|Crime|Thriller,Dhruva (2016),Action|Crime|Thriller,Dhruva (2016),Dhruva (2016),dhruva,action crime thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
191295,Naayak (2013),Action|Drama,Naayak (2013),Action|Drama,Naayak (2013),Naayak (2013),naayak,action drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191297,Bruce Lee The Fighter (2015),Action|Drama|Romance,Bruce Lee - The Fighter (2015),Action|Drama|Romance,Bruce Lee The Fighter (2015),Bruce Lee The Fighter (2015),bruce lee the fighter,action drama romance,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
191299,Sarrainodu (2016),Action|Drama,Sarrainodu (2016),Action|Drama,Sarrainodu (2016),Sarrainodu (2016),sarrainodu,action drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191301,Iddarammayilatho (2013),Action|Comedy|Romance,Iddarammayilatho (2013),Action|Comedy|Romance,Iddarammayilatho (2013),Iddarammayilatho (2013),iddarammayilatho,action comedy romance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
191303,Badrinath (2011),Action,Badrinath (2011),Action,Badrinath (2011),Badrinath (2011),badrinath,action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191305,Rudhramadevi (2015),Action|Drama,Rudhramadevi (2015),Action|Drama,Rudhramadevi (2015),Rudhramadevi (2015),rudhramadevi,action drama,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191307,Phata Poster Nikhla Hero (2013),Action|Comedy,Phata Poster Nikhla Hero (2013),Action|Comedy,Phata Poster Nikhla Hero (2013),Phata Poster Nikhla Hero (2013),phata poster nikhla hero,action comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191309,R Rajkumar (2013),Action|Romance,R... Rajkumar (2013),Action|Romance,R Rajkumar (2013),R Rajkumar (2013),r rajkumar,action romance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
191311,Force 2 (2016),Action|Crime|Thriller,Force 2 (2016),Action|Crime|Thriller,Force 2 (2016),Force 2 (2016),force 2,action crime thriller,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
191313,Balupu (2013),Action|Comedy|Romance,Balupu (2013),Action|Comedy|Romance,Balupu (2013),Balupu (2013),balupu,action comedy romance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
191315,Mirapakay (2011),Action|Drama|Romance,Mirapakay (2011),Action|Drama|Romance,Mirapakay (2011),Mirapakay (2011),mirapakay,action drama romance,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
191317,Mirchi (2013),Action|Romance,Mirchi (2013),Action|Romance,Mirchi (2013),Mirchi (2013),mirchi,action romance,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
191319,Sarocharu (2012),Comedy|Drama,Sarocharu (2012),Comedy|Drama,Sarocharu (2012),Sarocharu (2012),sarocharu,comedy drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191321,Skybound (2017),Action|Thriller,Skybound (2017),Action|Thriller,Skybound (2017),Skybound (2017),skybound,action thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
191327,Teenage Zombies (1960),Horror|Sci-Fi,Teenage Zombies (1960),Horror|Sci-Fi,Teenage Zombies (1960),Teenage Zombies (1960),teenage zombies,horror scifi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
191329,A Mile in His Shoes (2011),Children|Drama,A Mile in His Shoes (2011),Children|Drama,A Mile in His Shoes (2011),A Mile in His Shoes (2011),a mile in his shoes,children drama,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191331,Under the Olive Tree (1950),Drama,Under the Olive Tree (1950),Drama,Under the Olive Tree (1950),Under the Olive Tree (1950),under the olive tree,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191333,Blame It on the Night (1984),Comedy|Drama,Blame It on the Night (1984),Comedy|Drama,Blame It on the Night (1984),Blame It on the Night (1984),blame it on the night,comedy drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191335,The Battle of Kerzhenets (1971),Animation|War,The Battle of Kerzhenets (1971),Animation|War,The Battle of Kerzhenets (1971),The Battle of Kerzhenets (1971),the battle of kerzhenets,animation war,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
191337,La Otra (1946),Crime|Drama|Mystery|Thriller,La Otra (1946),Crime|Drama|Mystery|Thriller,La Otra (1946),La Otra (1946),la otra,crime drama mystery thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
191343,Killing Moon (1999),Thriller,Killing Moon (1999),Thriller,Killing Moon (1999),Killing Moon (1999),killing moon,thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
191345,Ill Believe You (2007),Children|Comedy|Sci-Fi,I'll Believe You (2007),Children|Comedy|Sci-Fi,Ill Believe You (2007),Ill Believe You (2007),ill believe you,children comedy scifi,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191347,(2000),Animation,Моя жизнь (2000),Animation,(2000),(2000),,animation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191349,America The Story of Us (2010),Documentary,America The Story of Us (2010),Documentary,America The Story of Us (2010),America The Story of Us (2010),america the story of us,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191351,To All the Boys Ive Loved Before (2018),Comedy|Romance,To All the Boys I've Loved Before (2018),Comedy|Romance,To All the Boys Ive Loved Before (2018),To All the Boys Ive Loved Before (2018),to all the boys ive loved before,comedy romance,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
191355,The Erlprince (2016),Drama,The Erlprince (2016),Drama,The Erlprince (2016),The Erlprince (2016),the erlprince,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191357,Midnighters (2018),Thriller,Midnighters (2018),Thriller,Midnighters (2018),Midnighters (2018),midnighters,thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
191359,Zoe (2018),Romance|Sci-Fi,Zoe (2018),Romance|Sci-Fi,Zoe (2018),Zoe (2018),zoe,romance scifi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
191361,Cheaters (2000),Drama,Cheaters (2000),Drama,Cheaters (2000),Cheaters (2000),cheaters,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191363,Fucking Berlin (2016),Drama|Romance,Fucking Berlin (2016),Drama|Romance,Fucking Berlin (2016),Fucking Berlin (2016),fucking berlin,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
191365,Indian Horse (2018),Drama,Indian Horse (2018),Drama,Indian Horse (2018),Indian Horse (2018),indian horse,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191367,The Predator (2018),Action|Adventure|Horror|Sci-Fi,The Predator (2018),Action|Adventure|Horror|Sci-Fi,The Predator (2018),The Predator (2018),the predator,action adventure horror scifi,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
191369,Pulimurugan (2016),Action|Adventure,Pulimurugan (2016),Action|Adventure,Pulimurugan (2016),Pulimurugan (2016),pulimurugan,action adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191371,Tales From The Far Side (1994),Animation,Tales From The Far Side (1994),Animation,Tales From The Far Side (1994),Tales From The Far Side (1994),tales from the far side,animation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191373,Poor Cinderella (1934),Animation|Comedy,Poor Cinderella (1934),Animation|Comedy,Poor Cinderella (1934),Poor Cinderella (1934),poor cinderella,animation comedy,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191375,Ichthys (2005),Animation,Ichthys (2005),Animation,Ichthys (2005),Ichthys (2005),ichthys,animation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191377,Dhadak (2018),Drama|Romance,Dhadak (2018),Drama|Romance,Dhadak (2018),Dhadak (2018),dhadak,drama romance,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
191381,The Sand Storm (2014),Drama|Sci-Fi,The Sand Storm (2014),Drama|Sci-Fi,The Sand Storm (2014),The Sand Storm (2014),the sand storm,drama scifi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
191383,Glory at Sea (2008),Adventure,Glory at Sea (2008),Adventure,Glory at Sea (2008),Glory at Sea (2008),glory at sea,adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191387,Hands of Bresson (2014),Documentary,Hands of Bresson (2014),Documentary,Hands of Bresson (2014),Hands of Bresson (2014),hands of bresson,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191389,The Roper (2013),Documentary,The Roper (2013),Documentary,The Roper (2013),The Roper (2013),the roper,documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
191395,UFOh Yeah (2015),Comedy|Sci-Fi,U.F.Oh Yeah (2015),Comedy|Sci-Fi,UFOh Yeah (2015),UFOh Yeah (2015),ufoh yeah,comedy scifi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
191397,Waterfall (2015),Drama,Waterfall (2015),Drama,Waterfall (2015),Waterfall (2015),waterfall,drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
